ID,Place,Name,Distance
8735151,grocery_or_supermarket,ALDI,1.374
8735151,pet_store,Animal Welfare League,1.458
8735151,cemetery,Oak Woods Cemetery,1.631
8735151,school,Gary Comer College Prep,1.336
8735151,amusement_park,White City Amusement Park,1.289
8738269,park,Garfield Park Conservatory,1.522
8738269,school,Orr Academy High School,1.190
8738269,bank,Community Savings Center,0.799
8738269,point_of_interest,Change of Life Foundation,1.001
8738269,school,Flower Career Academy High School,1.680
8738269,shoe_store,Tops and Bottoms,0.998
8745374,hospital,Jackson Park Hospital & Medical Center,1.696
8745374,bakery,Brown Sugar Bakery,0.975
8745374,restaurant,Subway Restaurants,0.894
8745374,university,Muhammad University of Islam,1.736
8745374,school,Gary Comer College Prep,0.628
8745374,restaurant,Tropic Island Jerk Chicken,1.029
8745381,storage,East Bank Storage - 35th Street,0.383
8745381,bar,Marias Packaged Goods and Community Bar,0.515
8745381,bar,Buffalo Wings & Rings,0.630
8745381,lodging,Bridgeport Bed and Breakfast,0.169
8745381,jewelry_store,Eleven Eleven Jewelry,0.397
8745381,art_gallery,The Artists of Eastbank,0.392
8745384,lodging,Welcome Inn Manor Bed & Breakfast,1.176
8745384,lodging,Hyatt Place Chicago-South University Medical Center,1.993
8745384,hospital,University of Chicago Medicine,1.802
8745384,doctor,University of Chicago Med Center: Pannain Silvana MD,1.853
8745384,doctor,University of Chicago Med Center: Mulliken Robert A MD,1.853
8745384,university,Department of Cancer Research,1.626
8745403,university,Kennedy-King College,1.225
8745403,doctor,St Bernard Hospital & Health: Kurian George C MD,0.347
8745403,health,CommunityHealth,1.010
8745403,dentist,Dynamic Dental Services,1.695
8745403,restaurant,Subway Restaurants,1.085
8745403,restaurant,Long Tung Chinese Restaurant,1.068
8745426,lodging,Best Western Grant Park Hotel,0.243
8745426,lodging,Travelodge by Wyndham Downtown Chicago,0.826
8745426,point_of_interest,The Buckingham Athletic Club,1.217
8745426,lodging,JW Marriott Chicago,1.551
8745426,lodging,W Chicago - City Center,1.604
8745426,lodging,Chinatown Hotel,1.765
8745433,school,KIPP Ascend Middle School,1.001
8745433,bank,BMO Harris Bank,1.786
8745433,point_of_interest,Spectrum Management Co,1.605
8745433,point_of_interest,Hope House of Chicago,1.142
8745433,school,Holy Family Ministry School,1.482
8745433,school,DRW College Prep,1.570
8745538,hospital,Holy Cross Hospital,1.458
8745538,school,Lindblom Math and Science Academy,1.364
8745538,meal_takeaway,Little Caesars Pizza,0.724
8745538,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.470
8745538,doctor,Dr. Paul Allegretti DO,1.387
8745538,doctor,Nephrology Associates Of Northern Illinois And Indiana,1.470
8745932,lodging,The Amber Inn,0.836
8745932,point_of_interest,Sunset Cafe,1.670
8745932,police,City of Chicago Public Safety Headquarters,1.627
8745932,point_of_interest,100 Black Men of Chicago,1.739
8745932,local_government_office,Greater Grand Mental Health,1.187
8745932,school,Dawson Technical Institute,0.842
8758191,university,Chicago State University,1.318
8758191,point_of_interest,Project Fame Upward Bound,1.130
8758191,doctor,Leonard J. Lawson M.D.,1.473
8758191,doctor,Christian Community Health Center: Clark-White Cordia M MD,1.655
8758191,park,Abbott Park,0.193
8758191,store,Ticketmaster,1.409
8765388,lodging,The Amber Inn,1.003
8765388,stadium,Guaranteed Rate Field,1.438
8765388,point_of_interest,S. R. Crown Hall,1.818
8765388,post_office,United States Post Office - Stockyard Station,1.231
8765388,local_government_office,Chicago Police Finance Division,1.626
8765388,point_of_interest,Youth Connection Charter School: Administrative Office,1.622
8767333,hospital,Holy Cross Hospital,1.000
8767333,doctor,Goldstein Rachel a Do - Holy Cross Hospital,1.013
8767333,meal_takeaway,Little Caesars Pizza,0.347
8767333,doctor,Dr. Catherine A Kallal M.D.,1.013
8767333,doctor,Nephrology Associates Of Northern Illinois And Indiana,1.013
8767333,doctor,Dr. Karen Raden DO,1.013
8773852,school,Gage Park High School,0.760
8773852,furniture_store,Cubicle Concepts: Office Furniture Store,1.596
8773852,bank,Citibank,1.296
8773852,store,Baskin-Robbins,1.539
8773852,florist,Kloeckner Preferred Flowers,0.543
8773852,electronics_store,Comcast Service Center,1.250
8773868,bar,Revolution Brewing - Brewpub,0.985
8773868,cafe,Lula Cafe,0.426
8773868,bar,The Rocking Horse,0.551
8773868,movie_theater,Regal Cinemas City North 14 IMAX & RPX,1.912
8773868,furniture_store,Studio41 Home Design Showroom,1.458
8773868,bar,The Whistler,0.746
8776159,lodging,The Amber Inn,0.872
8776159,point_of_interest,Sunset Cafe,1.664
8776159,point_of_interest,Little Black Pearl Workshop,1.823
8776159,point_of_interest,100 Black Men of Chicago,1.723
8776159,point_of_interest,Harold Washington Cultural Center,0.822
8776159,school,King College Prep High School,1.414
8777249,hospital,Holy Cross Hospital,0.481
8777249,convenience_store,Walgreens,0.958
8777249,car_repair,Metro Ford Sales and Service,0.579
8777249,doctor,Holy Cross Hospital: Arjmand Susan B MD,0.487
8777249,doctor,Holy Cross Hospital: Amin Sanjay J MD,0.487
8777249,doctor,Dr. Karen Raden DO,0.487
8779549,hospital,Holy Cross Hospital,0.398
8779549,doctor,Goldstein Rachel a Do - Holy Cross Hospital,0.410
8779549,car_repair,Metro Ford Sales and Service,0.726
8779549,doctor,Dr. Catherine A Kallal M.D.,0.410
8779549,doctor,Nephrology Associates Of Northern Illinois And Indiana,0.410
8779549,doctor,Holy Cross Hospital: Javier Calvin MD,0.431
8779685,lodging,Hilton Chicago OHare Airport,0.274
8779685,point_of_interest,Turkish Airlines,0.989
8779685,car_rental,Alamo Rent A Car,1.402
8779685,bar,Billy Goat Tavern (in OHare Airport),0.828
8779685,point_of_interest,Clear Channel Airports,0.479
8779685,point_of_interest,Eurest Dining Services,0.524
8785526,school,Lindblom Math and Science Academy,1.303
8785526,meal_takeaway,Little Caesars Pizza,1.355
8785526,store,Baskin-Robbins,0.648
8785526,grocery_or_supermarket,ALDI,0.545
8785526,bank,Citibank,1.754
8785526,point_of_interest,Gough & Bros,1.320
8785695,hospital,Mount Sinai Hospital,0.331
8785695,school,Collins Academy,0.447
8785695,doctor,Saint Anthonys Hospital Cardiology,0.969
8785695,point_of_interest,FBI Chicago Field Office,1.347
8785695,home_goods_store,Textile Discount Outlet,1.758
8785695,school,Chicago Hope Academy,1.459
8785775,point_of_interest,The Urban Canopy,1.634
8785775,point_of_interest,Plant Chicago,1.635
8785775,meal_takeaway,Little Caesars Pizza,1.472
8785775,school,Saint John School,0.672
8785775,car_repair,City Tire Corp,1.467
8785775,point_of_interest,Keeshin Charter Services Inc,1.774
8790909,hospital,La Rabida Children’s Hospital,0.904
8790909,school,Mount Carmel High School,1.769
8790909,university,Muhammad University of Islam,1.422
8790909,convenience_store,Walgreens,1.415
8790909,meal_delivery,Papa Johns Pizza,0.594
8790909,health,Symphony of South Shore,0.621
8791114,school,Lindblom Math and Science Academy,1.449
8791114,school,Holy Cross School,1.891
8791114,grocery_or_supermarket,ALDI,1.718
8791114,meal_takeaway,Little Caesars Pizza,1.720
8791114,school,Saint John School,1.009
8791114,point_of_interest,Richards Career Academy,1.005
8791777,hospital,La Rabida Children’s Hospital,1.513
8791777,hospital,Jackson Park Hospital & Medical Center,1.731
8791777,church,Rockefeller Memorial Chapel,1.861
8791777,cafe,Robust Coffee Lounge,1.032
8791777,university,Muhammad University of Islam,1.378
8791777,museum,Oriental Institute Museum,1.940
8794668,point_of_interest,The Enrico Fermi Institute,1.506
8794668,doctor,University of Chicago Med Center: Pannain Silvana MD,1.076
8794668,hospital,University of Chicago Medicine,1.129
8794668,cafe,Ex Libris Cafe,1.637
8794668,doctor,University of Chicago Med Center: Reutrakul Sirimon MD,1.076
8794668,church,Rockefeller Memorial Chapel,1.649
8794753,point_of_interest,Hawthorne Works,1.467
8794753,movie_theater,AMC Showplace Cicero 14,1.717
8794753,school,KIPP Ascend Middle School,0.818
8794753,shopping_mall,Cicero Market Place,1.823
8794753,local_government_office,Social Security Administration,0.463
8794753,bar,Mi Tierra en la Villita,1.526
8795214,school,Collins Academy,1.517
8795214,school,Marshall Metropolitan High School,1.987
8795214,school,DRW College Prep,0.960
8795214,school,Holy Family Ministry School,0.924
8795214,grocery_or_supermarket,Parkway Foods,1.103
8795214,church,Lawndale Community Church,1.296
8795543,hospital,Mount Sinai Hospital,1.618
8795543,meal_delivery,Lou Malnatis Pizzeria,1.159
8795543,restaurant,Subway Restaurants,1.531
8795543,hospital,RML Specialty Hospital,1.640
8795543,point_of_interest,Hope House of Chicago,0.650
8795543,school,North Lawndale College Prep High School,0.477
8795565,hospital,La Rabida Children’s Hospital,1.630
8795565,hospital,Jackson Park Hospital & Medical Center,1.993
8795565,roofing_contractor,American Certified Roofing,1.309
8795565,university,Muhammad University of Islam,1.843
8795565,real_estate_agency,Shorewind Towers Apartments,0.527
8795565,restaurant,Subway Restaurants,1.091
8796169,storage,East Bank Storage - 35th Street,0.709
8796169,bar,Marias Packaged Goods and Community Bar,1.067
8796169,stadium,Guaranteed Rate Field,1.248
8796169,point_of_interest,Union Stockyards Gate,1.115
8796169,lodging,Bridgeport Bed and Breakfast,0.598
8796169,bar,Chicago Indoor Sports,1.623
8797783,point_of_interest,The Urban Canopy,1.581
8797783,point_of_interest,Plant Chicago,1.582
8797783,meal_takeaway,Little Caesars Pizza,1.424
8797783,point_of_interest,Keeshin Charter Services Inc,1.701
8797783,school,Saint John School,0.683
8797783,clothing_store,Citi Trends,1.093
8798280,hospital,Mount Sinai Hospital,0.512
8798280,school,Collins Academy,0.450
8798280,school,Marshall Metropolitan High School,1.776
8798280,doctor,Saint Anthonys Hospital Cardiology,1.152
8798280,car_repair,Motoworks Chicago,1.391
8798280,point_of_interest,Cinespace Chicago Film Studios,0.715
8798350,school,Marshall Metropolitan High School,1.737
8798350,school,KIPP Ascend Middle School,0.873
8798350,bank,BMO Harris Bank,1.795
8798350,school,Holy Family Ministry School,0.680
8798350,school,North Lawndale College Prep High School,1.090
8798350,school,Bethune Elementary School,1.402
8798615,university,Kennedy-King College,0.474
8798615,doctor,St Bernard Hospital & Health: Kurian George C MD,1.085
8798615,post_office,United States Postal Service,0.695
8798615,restaurant,Subway Restaurants,0.740
8798615,restaurant,Long Tung Chinese Restaurant,0.745
8798615,pet_store,Animal Welfare League,1.860
8798970,meal_takeaway,Home Run Inn,1.399
8798970,school,Infinity Math Science & Technology High School,1.786
8798970,school,Maria Saucedo Scholastic Academy,1.654
8798970,local_government_office,Social Security Administration,0.969
8798970,hospital,Lawndale Christian Health Center at Farragut Career Academy,0.943
8798970,doctor,Shape Cosmetic Surgery,0.698
8799014,hospital,St. Bernard Hospital,1.590
8799014,point_of_interest,Let the World Know Chicago Party Place,1.574
8799014,grocery_or_supermarket,ALDI,0.585
8799014,pet_store,Animal Welfare League,1.711
8799014,restaurant,Original Soul Vegetarian,0.943
8799014,school,Gary Comer College Prep,1.715
8799984,hospital,Holy Cross Hospital,0.451
8799984,doctor,Goldstein Rachel a Do - Holy Cross Hospital,0.464
8799984,car_repair,Pep Boys Auto Parts & Service,1.482
8799984,doctor,Leon Lillian R MD,0.482
8799984,doctor,Dr. Sandra T. Smith MD,0.464
8799984,doctor,Holy Cross Physician Pavillion,0.582
8800042,hospital,Holy Cross Hospital,1.139
8800042,school,Gage Park High School,1.325
8800042,meal_takeaway,Little Caesars Pizza,0.708
8800042,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.150
8800042,doctor,Holy Cross Hospital: Amin Sanjay J MD,1.150
8800042,doctor,Dr. Sandra T. Smith MD,1.150
8800398,hospital,Holy Cross Hospital,1.195
8800398,school,Gage Park High School,1.421
8800398,convenience_store,Walgreens,1.639
8800398,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.206
8800398,doctor,Holy Cross Hospital: Amin Sanjay J MD,1.206
8800398,doctor,Dr. Sandra T. Smith MD,1.206
8800622,hospital,Jackson Park Hospital & Medical Center,0.631
8800622,university,Muhammad University of Islam,0.523
8800622,doctor,ACCESS at Gary Comer Youth Center,0.975
8800622,restaurant,Old Chicago Pizza,1.682
8800622,school,Gary Comer College Prep,1.183
8800622,clothing_store,K&G Fashion Superstore,0.502
8800755,hospital,La Rabida Children’s Hospital,1.420
8800755,university,University of Chicago Law School,1.889
8800755,bicycle_store,Blackstone Bicycle Works,1.501
8800755,point_of_interest,South Shore Cultural Center,1.881
8800755,school,Hyde Park Academy High School,1.248
8800755,grocery_or_supermarket,ALDI,1.634
8801750,hospital,Holy Cross Hospital,1.521
8801750,school,Gage Park High School,0.921
8801750,car_repair,Metro Ford Sales and Service,0.880
8801750,restaurant,Subway Restaurants,1.369
8801750,doctor,Dr. Catherine A Kallal M.D.,1.534
8801750,doctor,Nephrology Associates Of Northern Illinois And Indiana,1.534
8801856,hospital,La Rabida Children’s Hospital,1.269
8801856,point_of_interest,South Shore Cultural Center,0.833
8801856,university,Muhammad University of Islam,1.079
8801856,gas_station,BP,0.808
8801856,point_of_interest,South Shores Pantry,1.035
8801856,real_estate_agency,Shorewind Towers Apartments,0.563
8801947,hospital,Mount Sinai Hospital,1.317
8801947,supermarket,Petes Fresh Market #06 - Cermak & Rockwell,1.882
8801947,school,KIPP Ascend Middle School,0.961
8801947,health,Schwab Rehabilitation Hospital,1.273
8801947,school,Telpochcalli School,1.638
8801947,hospital,RML Specialty Hospital,1.686
8801954,hospital,Holy Cross Hospital,1.349
8801954,school,Gage Park High School,1.131
8801954,meal_takeaway,Little Caesars Pizza,0.789
8801954,doctor,Dr. Catherine A Kallal M.D.,1.361
8801954,doctor,Dr. Paul Allegretti DO,1.265
8801954,doctor,Dr. Karen Raden DO,1.361
8802202,point_of_interest,Hawthorne Works,1.675
8802202,school,KIPP Ascend Middle School,0.489
8802202,grocery_or_supermarket,ALDI,1.509
8802202,general_contractor,Cabo Construction Corporation,0.801
8802202,restaurant,Subway Restaurants,0.651
8802202,church,Lawndale Community Church,1.074
8802274,hospital,Holy Cross Hospital,1.449
8802274,school,Gage Park High School,1.593
8802274,doctor,Goldstein Rachel a Do - Holy Cross Hospital,1.458
8802274,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.458
8802274,dentist,DentalWorks Western Avenue,0.392
8802274,doctor,Nephrology Associates Of Northern Illinois And Indiana,1.458
8805279,hospital,Mount Sinai Hospital,1.514
8805279,bicycle_store,Working Bikes,0.785
8805279,university,The Arturo Velasquez Westside Technical Instituite,1.020
8805279,storage,Frozen Assets,1.053
8805279,meal_takeaway,Little Caesars Pizza,0.621
8805279,point_of_interest,Chicago Animal Care and Control,1.117
8421461,local_government_office,Chicago West Illinois Secretary of State Facility,1.114
8421461,doctor,Dr. Heidi L. Brown MD,1.551
8421461,doctor,Dr. Guriqbal S. Nandra MD,1.551
8421461,general_contractor,Cabo Construction Corporation,1.140
8421461,point_of_interest,Alpha Baking Co Inc,0.416
8421461,furniture_store,Office Furniture Center,0.557
8421481,point_of_interest,The Enrico Fermi Institute,1.156
8421481,doctor,University of Chicago Med Center: Pannain Silvana MD,0.684
8421481,hospital,University of Chicago Medicine,0.748
8421481,museum,Frederick C. Robie House,1.333
8421481,doctor,University-Chicago Physicians,0.684
8421481,church,Rockefeller Memorial Chapel,1.186
8421615,department_store,Walmart Supercenter,1.634
8421615,hardware_store,Menards,1.379
8421615,point_of_interest,McCormick YMCA,0.436
8421615,bar,Rosas Lounge,1.063
8421615,school,Marine Leadership Academy,0.515
8421615,point_of_interest,Elite Staffing Inc.,1.402
8421667,parking,Harbor Point,1.068
8421667,lodging,Hampton Inn Majestic Chicago Theatre District,0.174
8421667,lodging,Central Loop Hotel,0.436
8421667,lodging,W Chicago - City Center,0.534
8421667,lodging,The River Hotel,0.618
8421667,spa,Fairmont Chicago Millennium Park,0.688
8421703,point_of_interest,Belinda Fuller,1.266
8421703,restaurant,Subway Restaurants,0.816
8421703,restaurant,Subway Restaurants,1.764
8421703,doctor,Sud Madhupa MD,0.702
8421703,point_of_interest,Public Aid Department,1.447
8421703,grocery_or_supermarket,Gallery Food,1.540
8421722,lodging,Harvey House Bed & Breakfast,1.476
8421722,doctor,West Suburban Medical Center: Kao Bob M MD,1.488
8421722,real_estate_agency,Oak Park City Apartments,1.816
8421722,restaurant,Chicagos Home of Chicken & Waffles,1.194
8421722,park,Columbus Park,0.589
8421722,doctor,Dr. Deenadayal Gaddam MD,1.094
8421749,point_of_interest,Admiral Theatre,1.524
8421749,restaurant,Smoque BBQ,0.504
8421749,hardware_store,The Home Depot,1.654
8421749,school,Schurz High School,1.020
8421749,point_of_interest,Pavlecic Trudeau Architects,1.133
8421749,gym,Snap Fitness,1.087
8421750,parking,Harbor Point,1.238
8421750,lodging,HI Chicago Hostel,0.311
8421750,lodging,JW Marriott Chicago,0.454
8421750,lodging,Travelodge by Wyndham Downtown Chicago,0.506
8421750,lodging,La Quinta Inn & Suites Chicago Downtown,0.700
8421750,lodging,theWit Chicago - a DoubleTree by Hilton Hotel,0.828
8421751,hardware_store,The Home Depot,1.609
8421751,point_of_interest,Neal F Simeon Vocational High,0.979
8421751,point_of_interest,Let the World Know Chicago Party Place,1.592
8421751,restaurant,Italian Fiesta Pizzeria,1.643
8421751,restaurant,Subway Restaurants,1.644
8421751,plumber,All Weather Specialist Inc,1.024
8421752,point_of_interest,Admiral Theatre,1.186
8421752,restaurant,Smoque BBQ,0.868
8421752,hair_care,Fantasy Costumes,1.679
8421752,school,Theodore Roosevelt High School,1.532
8421752,clothing_store,Village Discount Outlet Store 13,1.799
8421752,store,The Salvation Army Family Store & Donation Center,1.568
8421760,point_of_interest,Portage Theater,1.270
8421760,hospital,Community First Medical Center,0.567
8421760,car_dealer,Marino Chrysler Jeep Dodge,0.757
8421760,church,Chicago Tabernacle,1.559
8421760,museum,National Veterans Art Museum,1.318
8421760,clothing_store,Scary Perrys Halloween Store,1.130
8421803,parking,Harbor Point,1.329
8421803,lodging,Hampton Inn Chicago Downtown Magnificent Mile,0.253
8421803,lodging,Fairfield Inn & Suites Chicago Downtown Magnificent Mile,0.318
8421803,lodging,DoubleTree by Hilton Hotel Chicago - Magnificent Mile,0.388
8421803,lodging,Hilton Chicago Magnificent Mile Suites,0.406
8421803,lodging,The Westin Michigan Avenue Chicago,0.423
8421865,university,Kennedy-King College,1.788
8421865,restaurant,Subway Restaurants,0.995
8421865,dentist,DentalWorks Western Avenue,1.526
8421865,point_of_interest,Gough & Bros,0.871
8421865,school,Wentworth Elementary School,1.447
8421865,school,Academy of St Benedict,0.797
8421889,university,Kennedy-King College,1.409
8421889,restaurant,Subway Restaurants,0.838
8421889,beauty_salon,Reymar Clinic,1.356
8421889,restaurant,Subway Restaurants,1.511
8421889,car_repair,Pep Boys Auto Parts & Service,1.923
8421889,restaurant,Long Tung Chinese Restaurant,1.528
8421890,parking,Harbor Point,1.296
8421890,lodging,The Blackstone Autograph Collection,0.225
8421890,lodging,Best Western Grant Park Hotel,0.688
8421890,point_of_interest,The Buckingham Athletic Club,0.731
8421890,lodging,W Chicago - City Center,0.890
8421890,spa,Fairmont Chicago Millennium Park,1.222
8421951,hospital,Holy Cross Hospital,1.418
8421951,school,Gage Park High School,1.714
8421951,doctor,Holy Cross Hospital: Arjmand Susan B MD,1.429
8421951,doctor,Holy Cross Hospital: Amin Sanjay J MD,1.429
8421951,doctor,Dr. Sandra T. Smith MD,1.429
8421951,doctor,Holy Cross Hospital: Mims Lisa A MD,1.429
8421983,lodging,Chicago Parthenon Hostel,0.141
8421983,lodging,La Quinta Inn & Suites Chicago Downtown,1.155
8421983,point_of_interest,The Buckingham Athletic Club,1.312
8421983,lodging,Central Loop Hotel,1.430
8421983,lodging,Hampton Inn Majestic Chicago Theatre District,1.662
8421983,lodging,Silversmith Hotel Chicago Downtown,1.853
8422040,school,Austin College and Career Academy,1.186
8422040,restaurant,MacArthurs Restaurant,1.284
8422040,church,Our Lady Help of Christians Roman Catholic Church,1.048
8422040,school,Resurrection School,1.242
8422040,school,Spencer Elementary Technology Academy,0.358
8422040,school,Christ the King Jesuit College Prep,1.275
8422051,premise,United Center,1.840
8422051,university,Malcolm X College,1.775
8422051,florist,City Enchanted Gardens Florist,1.602
8422051,point_of_interest,Chicago Bulls,1.839
8422051,school,Collins Academy,1.763
8422051,doctor,Dr. Melchor V. Demetria MD,1.945
8422127,university,Kennedy-King College,1.225
8422127,doctor,St Bernard Hospital & Health: Kurian George C MD,0.347
8422127,health,CommunityHealth,1.010
8422127,dentist,Dynamic Dental Services,1.695
8422127,restaurant,Subway Restaurants,1.085
8422127,restaurant,Long Tung Chinese Restaurant,1.068
8422144,hospital,Holy Cross Hospital,0.814
8422144,car_repair,Western Avenue Nissan,0.896
8422144,doctor,Goldstein Rachel a Do - Holy Cross Hospital,0.801
8422144,doctor,Leon Lillian R MD,0.783
8422144,doctor,Holy Cross Physician Pavillion,0.683
8422144,doctor,Holy Cross Hospital: Javier Calvin MD,0.787
8422145,lodging,Welcome Inn Manor Bed & Breakfast,1.071
8422145,museum,DuSable Museum of African American History,1.474
8422145,cafe,Ex Libris Cafe,1.898
8422145,hospital,Provident Hospital of Cook County,0.422
8422145,doctor,University of Chicago Med Center: Mulliken Robert A MD,1.923
8422145,university,Department of Cancer Research,1.817
8422309,point_of_interest,The Urban Canopy,0.377
8422309,point_of_interest,Union Stockyards Gate,1.704
8422309,point_of_interest,Plant Chicago,0.371
8422309,point_of_interest,LDE Soccer,1.570
8422309,grocery_or_supermarket,ALDI,0.132
8422309,travel_agency,Chicago Trolley & Double Decker Co,0.868
8422321,university,Chicago State University,0.790
8422321,point_of_interest,Project Fame Upward Bound,0.790
8422321,convenience_store,Walgreens,0.889
8422321,school,Harlan Community Academy,0.531
8422321,church,Emmanuel Reformed Church,0.863
8422321,pharmacy,Diana Jason PharmD,0.791
8422342,point_of_interest,WSSD-FM Chicago,1.215
8422342,hospital,Advocate Trinity Hospital,1.229
8422342,doctor,Kenneth D LaPat M.D.,1.225
8422342,doctor,Advocate Trinity Hospital: Bonin Michele MD,1.232
8422342,doctor,Jacqueline Y Gervais M.D.,1.114
8422342,doctor,Prabhu Velan M.D.,1.225
8422350,school,John Hope Community Academy,0.826
8422350,hospital,Provident Hospital of Cook County,1.750
8422350,insurance_agency,Allstate Insurance Agent: Lamont Robinson,1.236
8422350,doctor,St Bernard Hospital & Health: Kintanar David L MD,1.737
8422350,point_of_interest,Child & Family Services Department,1.287
8422350,beauty_salon,Reymar Clinic,1.559
8422425,lodging,Hotel Lincoln,0.584
8422425,lodging,Thompson Chicago,1.326
8422425,lodging,The Whitehall Hotel,1.616
8422425,lodging,The Tremont Chicago Hotel,1.670
8422425,lodging,Residence Inn by Marriott Chicago Downtown Magnificent Mile,1.795
8422425,lodging,Raffaello Hotel,1.834
8422468,doctor,University of Chicago Med Center: Balabanov Roumen D MD,1.292
8422468,doctor,University of Chicago Med Center: Strek Mary E MD,1.292
8422468,hospital,University of Chicago Medicine,1.354
8422468,doctor,Dr. Walter M. Stadler MD,1.292
8422468,doctor,University of Chicago Hospital: Walter James MD,1.292
8422468,doctor,University of Chicago: Mojica Gioconda MD,1.292
8422514,lodging,Chicago Marriott at Medical District UIC,1.542
8422514,furniture_store,Salvage One,0.933
8422514,bar,Bottom Lounge,1.518
8422514,doctor,Theodore J. Saclarides MD,1.392
8422514,doctor,Rush University Medical Center: Quander Carline Rut MD,1.349
8422514,doctor,Rush University Medical Center: Ivankovich Olga MD,1.349
8422727,beauty_salon,Chicago South Loop Hotel,1.322
8422727,bar,nana,1.099
8422727,bar,Marias Packaged Goods and Community Bar,1.580
8422727,hospital,Mercy Hospital & Medical Center,1.669
8422727,school,Chicago Military Academy,1.190
8422727,lodging,Bridgeport Bed and Breakfast,1.546
8422984,lodging,IHSP Chicago Hostel,0.922
8422984,hardware_store,The Home Depot,1.258
8422984,department_store,Kohls Bucktown,1.796
8422984,point_of_interest,Wicker Park Chamber-Commerce,0.448
8422984,bar,Ada Street,1.155
8422984,meal_delivery,Yu Choy Chinese Restaurant,0.510
8423286,lodging,Welcome Inn Manor Bed & Breakfast,1.763
8423286,school,Tilden High School,0.180
8423286,point_of_interest,Plant Chicago,1.433
8423286,grocery_or_supermarket,ALDI,1.604
8423286,convenience_store,Walgreens,0.234
8423286,point_of_interest,Jernberg Industries Inc,1.559
8423287,lodging,The Amber Inn,1.151
8423287,point_of_interest,Union Stockyards Gate,1.322
8423287,school,Tilden High School,1.263
8423287,university,Dawson Technical Institute of Kennedy King College,0.912
8423287,local_government_office,Chicago Police Finance Division,1.751
8423287,point_of_interest,Youth Connection Charter School: Administrative Office,1.729
8423385,point_of_interest,The Urban Canopy,1.618
8423385,bank,Citibank,0.927
8423385,point_of_interest,Plant Chicago,1.612
8423385,furniture_store,FAMSA Furniture,1.110
8423385,clothing_store,Big & Tall-Century Fashions,1.114
8423385,electronics_store,Comcast Service Center,1.453
8423447,parking,Harbor Point,1.272
8423447,lodging,Hotel Blake an Ascend Hotel Collection Member,0.326
8423447,lodging,Hampton Inn Majestic Chicago Theatre District,0.513
8423447,point_of_interest,The Buckingham Athletic Club,0.592
8423447,lodging,The Alise Chicago - A Staypineapple Hotel,0.730
8423447,lodging,Kimpton Hotel Allegro,1.046
8424181,department_store,Target,1.840
8424181,point_of_interest,Project Fame Upward Bound,0.425
8424181,convenience_store,Walgreens,1.672
8424181,storage,Public Storage,0.786
8424181,school,Harlan Community Academy,1.108
8424181,point_of_interest,Allied Products Corporation,1.665
8424205,university,Chicago State University,1.343
8424205,point_of_interest,Project Fame Upward Bound,1.155
8424205,doctor,Leonard J. Lawson M.D.,1.448
8424205,doctor,Christian Community Health Center: Clark-White Cordia M MD,1.630
8424205,park,Abbott Park,0.218
8424205,library,Woodson Regional Library Chicago Public Library,1.497
8424615,lodging,Chicago Marriott at Medical District UIC,0.282
8424615,bar,Holiday Inn & Suites Chicago-Downtown,1.928
8424615,restaurant,Girl & The Goat,1.802
8424615,bar,Bottom Lounge,1.419
8424615,university,Malcolm X College,1.151
8424615,doctor,Ali Keshavarzian MD,0.580
8424772,department_store,Walmart Supercenter,0.853
8424772,movie_theater,AMC Galewood Crossings 14,1.647
8424772,gym,Planet Fitness,0.258
8424772,point_of_interest,Prosser Career Academy,1.802
8424772,school,Howe Elementary School,1.617
8424772,local_government_office,Social Security Administration,0.572
8425019,lodging,Majestic Hotel,1.377
8425019,bar,Rockit Burger Bar,1.084
8425019,bar,Metro,1.043
8425019,restaurant,Azteca Grill,1.021
8425019,point_of_interest,Mercury Theater Chicago,1.257
8425019,doctor,Dr. Kirk Kittikamron DO,1.010
8425746,university,Kennedy-King College,1.720
8425746,real_estate_agency,Stewart Business Center,1.833
8425746,school,Leo High School,1.719
8425746,plumber,All Weather Specialist Inc,1.833
8425746,store,Salvation Army,0.774
8425746,restaurant,Subway Restaurants,1.842
8425866,lodging,Majestic Hotel,1.274
8425866,bar,Rockit Burger Bar,1.214
8425866,bar,Metro,1.185
8425866,restaurant,Azteca Grill,1.159
8425866,night_club,The Green Mill,1.490
8425866,doctor,Dr. Kirk Kittikamron DO,0.966
8426035,lodging,Chicago Marriott at Medical District UIC,0.718
8426035,bar,Holiday Inn & Suites Chicago-Downtown,1.484
8426035,gym,CorePower Yoga,1.483
8426035,doctor,Levine Laurence A MD,1.046
8426035,gym,Hubbard Street Dance Chicago,0.597
8426035,doctor,Cook County Hospital: Singh Anshu MD,1.387
8427541,school,Marshall Metropolitan High School,1.642
8427541,school,Faraday Elementary School,1.542
8427541,school,Westinghouse College Prep High School,1.875
8427541,doctor,Access At Bethany,1.354
8427541,pharmacy,Gabby Inc,0.309
8427541,point_of_interest,The Boulevard,1.545
8427700,hospital,Holy Cross Hospital,0.710
8427700,convenience_store,Walgreens,0.484
8427700,doctor,Goldstein Rachel a Do - Holy Cross Hospital,0.707
